81025, SENSOR_ID
motor_fault, FAULT_TYPE
10000, SAMPLE_RATE_HZ
X, Y, Z
-0.03829542346977895,-0.00411626392622286,-0.10882950788260633
-0.08759655324001263,0.0507812060913669,-0.005192278791065984
-0.012699522194297822,0.042719618010407925,-0.08359139196731022
0.05989306005929737,0.016990494326811368,0.0179056881550529
0.04233596145635972,0.06291119490777443,-0.04330905589112057
0.012174938515566294,0.03800823499136715,0.06498550584185753
0.08977776315580448,0.011350307335931642,0.0064528221538829285
-0.031023310375271115,0.008770652032225986,0.02564503532957381
-0.027149668496584074,-0.036731504725291735,-0.07432139255947165
0.020092105588404578,-0.03461059787983717,0.0059575340280152555
0.021396606950086917,0.04865282742207813,-0.02952100287617353
0.08540495870781305,0.01790028761893197,0.04142062325440788
-0.10278784699083766,0.05560739773738996,0.04216637121453177
-0.020420791686590608,0.050693799185558545,0.013017182917980572
0.011425801956432812,0.0024580162359349265,-0.06417605060367496
0.055104836451624055,0.09008357573123829,0.07315107315614526
-0.10708742313214514,0.013489017919210318,-0.045614644427734524
-0.10421345822247916,-0.020279724433276105,0.04381688310190757
0.023682166334940247,0.06548415512986028,0.04009049169937215
0.01037390063317106,0.021217377986068736,0.06301531066568772
0.007158356841863581,-0.006139600081229049,0.07263296613921569
0.012507626781376938,-0.011823108839395096,-0.023410730437542215
0.09145685321100083,0.04576966116778476,-0.06445346984019788
0.053114962320603344,0.03462151485604242,0.021958910252291106
0.018226578923340665,-0.08906238070832366,-0.05600550433863072
0.021069685841088606,0.04728725207665974,-0.0582679342635342
0.023691031781237534,0.08614499370691964,0.05865411553883726
0.06722596097773152,0.006147144748641059,0.049776857955248784
0.013305413520823,-0.002121284131591388,-0.05934735555747951
0.0271461763105993,-0.017498016696010896,0.0720949244595554
0.05433317313032352,-0.004209978796006649,-0.042661162058244426
-0.04943075621924284,-0.04098091841306971,-0.0004469876073978918
0.05338748042450936,0.057685098305747515,-0.0333476496405426
0.05281936123495468,-0.027120520059451307,-0.025188413659875952
-0.004434094352810869,-0.014589871397128482,0.022917409931950072
0.03911556483755309,0.09952107160872344,-0.0032704066095644423
0.0314573034344002,0.007998765370700923,0.1042149914289074
0.0798395028466179,-0.0188428152988052,0.03512023713858487
0.08049302574825365,0.04531149438327954,0.05761897697256282
0.03403123763757214,-0.05666620190336684,-0.07103522070512795
0.052464096034532455,-0.0379280663430649,-0.043315380329264554
0.0387772558461723,0.002198717488403501,0.003830172558852367
-0.02465326630810334,0.030677775628914807,0.08664494744194055
-0.0073407068698559015,0.08190479508401445,0.07966373100490982
0.03477635249114855,0.007608766466673514,0.013430697254627694
0.06281998709407868,-0.04424462213029202,0.007506059813099864
0.0020648250906227586,-0.05642997535103964,0.007783421829751837
0.012081452564846955,-0.008364295556933122,-0.04808844069256771
0.0729401783757582,0.07023286245488083,0.001332484486208079
0.043564059868188565,0.06032966680017327,0.0637926175054262
0.028480372223029436,0.07151634112294378,0.0019766954720306495
0.03995365986853482,0.03901975400518957,0.04672265834546762
-0.0054774113101775605,0.02508063409211708,-0.029955606837551572
-0.11364973564676156,-0.06108969700603951,0.12505043433392776
-0.007923572055771167,0.0886367920833663,0.03803441806299769
-0.027837576539851784,0.03599735389965508,-0.021676056185137835
0.002337454150916171,-0.0803371485295743,0.06096614414001153
-0.08283804096332861,0.006603865769272559,-0.04937028454681265
0.049180248645797855,-0.03749467169757445,0.022083017527327067
0.052494820733545694,-0.028682343392298856,0.02388497014307167
0.007808614878241468,0.08411575893058017,-0.078824730787943
0.04984737556639579,-0.01745688884583179,-0.009676199923836639
0.021723711296673838,0.026043181677274152,0.0581075639175275
-0.05337040208229596,-0.02135890160976743,-0.03162360920352948
-0.08966427126945135,0.028378646988676787,0.05958849472246501
0.031722058504144404,0.11356110074080178,-0.021898073208371747
0.06766212863295379,-0.03179817239446176,-0.03497629574535309
0.07532600824839825,-0.026038397640263215,0.060656243563073906
-0.010822964323322547,-0.027514114874768576,0.05970017945523965
-0.028112531989105124,-0.03162778047769908,0.07589397165424631
0.03053724254045335,0.04369399165192324,-0.03154226886643769
-0.028138294735634336,0.04236751300755511,0.06251186148680693
0.0127005125496404,0.013395760866001671,0.027676258288774916
-0.045860961746551895,0.015435418603025077,-0.07940291625666657
0.04989485173904373,0.03803666951524458,-0.02400168438920374
0.003089916753194413,0.029418310928127724,0.02785168809431547
-0.02111790933176137,-0.019384210045727008,0.00425648115046951
0.03586394621796721,-0.03370717537285167,0.025436334497146385
-0.022351219832792604,-0.08421437458483082,0.04934939253829822
0.009956599840204439,0.040661594222812625,-0.03787555103344979
0.01600885183598429,0.09744402423346246,0.07596730295780695
-0.12177443502933039,-0.0211188724825387,0.013131637963614834
-0.04087701936583067,0.06615829246906267,0.08998097976536693
0.0218138583948325,0.01865707093193188,-0.03074673499261719
-0.002792948939066061,0.1488934077490511,-0.07151249255796539
-0.0245406298060574,-0.02199229335905652,0.0009007503291983965
-0.04268992619723054,-0.017947615082602585,-0.008646825417147248
0.021404184026888276,0.04945453599063171,0.04189920873029969
0.0034330829467606426,-0.009936992621194029,0.08425510440113099
0.02649775816128206,0.03386656689394123,0.09361750421127063
-0.017032919065111823,-0.07472953770641629,0.010240882114167347
-0.05572065581585244,0.08751229531292087,0.05385340724238555
0.03451448039537735,0.0949464796403097,0.06488462546659379
0.0941631397929795,0.04663257621205627,0.036858822845820476
-0.08556383673119392,-0.036851254962456746,-0.057786337515762794
0.07510743960260464,-0.014473162017156187,0.09506129834876938
-0.07294646836704753,0.020390749733361933,0.03802382943037129
0.020704423925982134,-0.06517821857770378,0.03715469817489569
0.04771236152516513,-0.025791156133358424,0.04823711674135573
-0.013428918208994306,0.01804295893796011,-0.023092031725123377
0.07129087275279507,0.031195370517291637,0.06468251611617497
0.03386345577580831,0.029053466520570243,-0.012009842908636603
0.07553553533765806,0.07886966388710429,-0.019468318185110585
-0.00891210960269911,0.026887778197990958,0.00998316979849988
0.003253715329753149,0.13247833282122606,0.009979708093245235
0.014456187660941491,0.016880474410878678,-0.02842048285837889
0.02739611834446816,0.05408043805711868,0.06419431600414774
0.1121564839008648,0.020900443926892352,0.02470994913076105
0.0328121010795544,0.0009547579459798991,0.11171313981622466
0.028605549476493637,0.05985694301715587,0.06587860779272847
-0.01849221214793913,-0.06694651398413291,0.06672189276156969
0.020822139150384153,0.01369011531308405,-0.02971758024186889
-0.006114497393140461,0.05030127434326287,0.04615436156233978
-0.11668662987273634,0.08400479819553072,0.09702092922279698
0.0019063795699522414,-0.04324678891905063,0.043201513276140344
-0.04028541418824616,0.0028570507203348854,0.06169601140075198
-0.06382231386161345,0.023327315900709748,-0.01049566823101426
0.08243716622463222,0.002259255659974462,0.10500482268984712
0.15062145418045267,-0.05326631570464939,-0.027331454480484633
0.013288195099929083,0.07905940870961617,-0.0005113475027534453
-0.04471680167276124,0.02484538180178302,0.06289767874760299
0.058087981299254396,-0.024926073100833803,-0.06146926052803885
0.06404754467537219,0.08958766053011673,-0.010841108391291474
-0.05695950439346544,0.044315626194286924,0.008026370156345395
0.06392275222608834,-0.09977597781862155,0.02380671239401804
-0.008696205888443713,-0.0109283778070655,0.06791234311846837
-0.09165454354326602,0.03557850668283925,0.05469337640928737
0.0037768808397693997,0.01352864819093965,0.09771526866445131
-0.061557237483976845,0.026696250190054102,0.10509907941366618
-0.007476964892860701,-0.015285879430518925,0.02979718150115096
0.03052665309794783,0.033275650598590376,-0.01414795319732436
0.04098449694949701,-0.004504592478240282,0.01870637879467976
0.04401756911444829,0.05486937254839465,-0.024944431008284244
-0.0012517845547466051,0.042706028379441874,-0.004353043708760156
0.016906179778246173,-0.010785393585816563,0.06467914288459051
-0.0555104462717219,0.03804614490425334,0.15125018831287582
0.01589714251403797,0.01294235807337804,0.02269704364452712
-0.061909076415235936,-0.03132527434561479,0.07082186170072116
-0.0575715150420829,-0.010394230263740215,0.06754635189993313
0.02466818429402678,-0.014806934826413268,-0.058964021580415346
0.002550565123007397,-0.03207114543626938,0.018892099793278244
0.10825586676194715,0.02271671793734371,0.0034275739700439043
-0.01281947997082145,0.08047738101950483,0.06630368820921226
0.012283248172107285,0.034904669680270006,-0.006595812466496129
0.0588141533459707,-0.040709790234891456,-0.06424963107612607
0.011864845588016565,-0.1531109761921631,0.006746550043929352
0.03632694696595709,0.06726842770894616,-0.02380340893837546
0.07525615641637616,-0.008294620049441441,-0.04092849449756313
0.0025675260617166497,0.03952651792127158,0.005326810854172406
-0.10177404833859614,0.0345027942957156,-0.004891824119584028
0.027985643774849505,0.05679626938275362,-0.008341379737542797
0.06665714112180976,-0.10883598458667658,-0.0038411966406813602
0.070859370566727,-0.017259401076477714,-0.03972016868656329
-0.005182656965623086,-0.03905321411021054,0.06399083036295145
-0.032844871807079457,0.10466845076356074,0.04625952122591799
0.1423435216390759,-0.02510788788084495,-0.058931124082432854
-0.02657634673537368,0.014835768048333068,-0.013238865753692907
0.05755889881032931,0.025118539077165505,0.022160442124718936
0.07382572004237724,0.08675111909068318,0.011206884570162676
0.05428249330861434,-0.016638475538144057,0.046474433508932295
0.13974743150102092,0.036093112247773874,-0.044194516525025554
0.09278334017549514,0.052836475040994785,-0.018737421815163413
-0.14171652511507368,-4.781836374220631e-05,-0.010312593487357717
0.006197833557354537,0.08278093763568561,0.03401067034221232
0.02392791904281988,0.003667579487664675,-0.030739964400323554
0.02005727560372137,0.06976008720982017,-0.0066084790858088206
-0.13589766285253257,0.05886604367721636,0.0027240283216133816
0.014226571060101157,0.012896542514112303,-0.019896805920688408
0.06660131400279426,0.06742176771017576,0.05309284787954253
0.025418231611186524,0.05784579748880169,-0.05919948605132197
0.008117311469555237,0.03686759399877191,0.14357971173939663
0.01683426621058476,0.05610193243973739,-0.037682999505942595
0.022869495597396462,0.042517116496144564,-0.0008223569540291645
-0.17553099079831702,0.04499375941000454,0.07071755484454645
0.08285743945706875,-0.01818412222735244,-0.06424148975637653
-0.040296393939523674,0.018850784314501996,-0.07719614713575877
0.11350009327748597,-0.026586090423372802,-0.0054013882289378305
0.04778561514795344,-0.015311010662640928,-0.05655594645158249
0.031123010973327238,-0.03719464578474377,-0.04824885755233396
-0.028998967159028787,-0.025678158965610345,-0.08312431500525125
0.012857408007873217,-0.006952455547244181,-0.06620967830302973
-0.03781974884346771,0.037317995085067994,0.07005063271441993
0.023519366710891457,0.0016008657854408416,0.08885827689871637
0.02268758415789586,0.005774365800505803,0.0868259698867454
-0.0452956637471778,0.024933549553835803,0.011257705736636946
0.050312312284573744,0.00997699160121152,-0.04046139831167571
-0.09077143517793951,-0.01050789443216665,-0.03913092316992984
0.04921563327149717,0.04580426394865452,0.034103541837135834
0.030039096147370763,-0.06845704150884423,0.0353129874668773
-0.028499490470856537,0.0694191817920294,-0.06416127900258842
-0.028309311437471278,-0.07415248555561138,-0.08322411115283868
0.038527086845625676,0.06737825777842418,0.10654212898607619
-0.05857884221660461,0.008779267239090461,-0.016750858997460833
-0.03703740350326631,-0.03676770168639381,-0.003496230751560208
0.03833922624274437,0.0411081424672866,0.0476922631049151
0.02341214342697377,0.0069670014654254556,-0.04651515441828569
0.0214145341384564,-0.033725069981566096,0.04735199133074603
-0.003811825823211847,-0.06323831230577476,0.014664666123478136
0.048576807998855304,0.044353024957996645,-0.06931220215817795
0.001607808616196941,0.01973804892677765,0.01831624034559469
0.01487453414236475,-0.026480919431073356,0.11592953034078607
-0.017172284619062644,0.058236747213893894,0.0361415482112926
0.033391725198020916,0.050221490236789096,0.003000234097033791
0.05567182221240692,-0.011246377302391222,-0.006314418489074683
-0.027094862550562177,-0.0016450679451652879,-0.000918672666084789
0.048325076639410325,0.029236926569149297,-0.06896724708210727
-0.03076935782347515,0.08455955234870428,-0.023283692108443034
0.022742779840725397,0.023314698966466055,0.00117887583149815
-0.06369634743591572,-0.009893235604789524,-0.059909931974690626
0.030829517679311753,-0.042203198002110094,0.007320803130303817
-0.031661756280576034,0.08596691771542021,-0.006812129371593289
0.056783207208949485,-0.03740643580680304,-0.029883426093893772
-0.034566576708072165,0.0007143270178341086,0.0053559765156572115
-0.07424236648013291,-0.04949606817278801,0.017549747113633614
-0.003376111671794575,0.059636191348198524,-0.06131598634850198
0.097091937805844,-0.03589994854182317,0.06283768279316466
0.0049353103346659105,-0.04533503120770479,-0.011025874051608434
0.09520017237021472,-0.01150692293573562,0.022008089088344285
0.02001476285262956,-0.043958160011663375,0.021317047985266534
0.027184551077646182,0.040412701087425125,0.02902264785839854
-0.07426761427742522,-0.040645384964142536,-0.015152477538661719
0.07845088381525606,0.02289273500483485,-0.061077447240009276
0.011458215104490271,-0.045955623220646356,0.0068268293306551
0.013831679046364887,0.08264593872691384,0.04414584891074057
-0.021213783272868002,0.022517698826710977,0.011600344624039857
-0.06179716197318724,-0.023030331680354437,0.045780915195447504
-0.03681634792189056,-0.08913609317183338,-0.07727069911591943
0.07657665638717258,-0.027698685504454944,-0.0922783712277762
-0.06656335400346838,0.027687493386225403,0.015149369011177576
0.01976205045899561,-0.009549549663359807,0.008016796200122456
-0.0771901533924039,-0.011023365981468941,-0.004324647485656392
-0.03289952304137183,-0.09371097395164474,-0.04385949891470954
-0.056779393833575754,-0.028747119465160204,-0.036855277390379665
-0.0401193839296238,-0.043362815742613234,-0.05718189070642704
0.04524521381575029,-0.00583764684870083,-0.04750095212160478
-0.07087690054689301,0.05892676542353692,0.06168470730636545
-0.007945772232417313,-0.03178897420357734,-0.024064732333278334
0.004652852732134432,-0.018742186860311733,-0.006414962106199272
-0.0979244831312964,0.056805755461055665,-0.0809091984817648
-0.02473624731876769,-0.017073252019746306,-0.015786596042106332
0.0008115795339007342,0.010458632265031052,0.02471409875586395
0.048703313566506146,-0.0041989064928935355,0.033758047572650524
-0.0657858789588889,-0.025635895676410912,0.037716718637436954
-0.00010351431561894664,0.02528051331473859,-0.04642013276382326
0.017358532847551275,-0.03685767050199836,-0.05421265691698388
-0.05935815117013439,0.06701221030464934,0.041660838567462055
-0.07913979080943709,-0.04219807014914506,-0.02154474100535216
0.013783818678387261,0.006099726181006073,-0.06022608066001714
-0.011328709618844076,-0.11970899872916148,0.04299703517110238
0.05231078779367544,-0.01543773880943829,0.01631040058987583
0.03513280757685507,-0.10154811069310316,0.058468747469179974
-0.055498397817341096,0.030369085522419896,-0.04323576367435478
0.026891585426166285,0.08130846743686554,0.007566553758083511
-0.0397400529984887,0.023585337234296865,0.03900388621510887
0.0851320664717458,-0.03253832452505904,-0.027860887934841563
0.026662740303398408,0.13510176564807216,0.0144904398502777
-0.02934579769253917,-0.07009950299792038,-0.049707793600031296
-0.033289776418720315,-0.013226973516690811,-0.028539743720212715
-0.056153335143057335,-0.04228728216140008,-0.04035983422505622
-0.048072249840877726,-0.09075057899864805,-0.06064989408713389
-0.00814918688940808,-0.005606045875489043,-0.004159742988219988
-0.05246152617979581,0.04185284767461937,0.04867290587551569
-0.09221094506183314,-0.05001845571073063,-0.09292746377793011
-0.026877681358716494,-0.06824716612923334,0.0007567676586801887
-0.08167589470659285,-0.10988350438566105,-0.0865627743919168
-0.10409742631069777,0.029948673478986672,-0.010692713871332245
0.07270499246874544,-0.019572469282704674,-0.0351600106988466
-0.01703156114286674,0.024537119876616754,-0.025246229660189308
-0.030270058141621536,-0.0521060148324924,-0.1385012438278465
