81025, SENSOR_ID
bolt_loose, FAULT_TYPE
10000, SAMPLE_RATE_HZ
X, Y, Z
-0.08216162278033308,0.03585386858937064,-0.021109370287248432
-0.06216559324994955,-0.02770119066171405,-0.06226441395532509
-0.05167811093014109,-0.033464370341800664,-0.05046168924343369
-0.00974889805607729,0.0012948566766304561,0.004577647548417807
-0.03235119954207897,-0.0704630624318037,-0.08521567887061597
-0.0016010175160119631,0.024675050052291873,-0.05345184420532959
-0.05005682616447657,-0.03586259311402284,-0.005992006136692287
-0.024483784871349033,0.05448819594058496,-0.04351353712687987
-0.08820299708215033,0.019232668417103107,0.05577095105947406
-0.020641328864338292,-0.05947718561521712,-0.06348873461554642
-0.10970240217270948,-0.02871109816017563,0.014612421002287785
0.04460021843898714,0.06436447716255372,-0.026326941740749135
0.015333442095631823,0.009635696131183428,-0.0146977860830247
-0.019144566309879273,-0.06164468310547724,-0.019412066868131867
0.032470031069523855,0.05659634518524916,-0.00915200291490308
0.015437776419734105,-0.011089732009834322,0.010426547514730756
-0.028773408429639113,-0.07482547150340269,0.009753409670954283
0.05046971405805614,-0.0038895913462082786,-0.025273379793697412
0.0667191034347029,-0.05213843671407524,0.01007199625846384
-0.05895343432875513,-0.07732527229006429,-0.049348570921617776
-0.06481162578233814,-0.00864661023663315,-0.0007292108904287274
-0.025886686111924087,-0.009811657863794261,-0.07828475539118517
-0.05235586412767283,0.0894645262734503,-0.021802582283804613
-0.09549756518010477,0.07265770794545552,-0.07585927433978146
-0.01362972255974797,-0.04001889837214247,0.0008457411984348203
0.056856662299382514,0.057687632363017105,0.0012538250705472192
-0.05329077911260605,0.0565279499917214,-0.012574471787552964
0.10066853989651,0.05471761562683676,-0.08792549575684426
0.028830343716953342,-0.016520604438742075,-0.003692258377549655
0.00921193306939192,0.01016523995856039,0.020858027568294857
-0.006344073970063735,-0.04708206261038573,-0.03681822801940658
0.0543053719216331,0.06543482222817176,0.02864620895064119
-0.008791125185818814,0.0568330981324604,0.009918517567030242
-0.02815875929308244,-0.04488082036224295,-0.08267794933554534
0.034103469767972364,0.02758875194531806,-0.005712564348953035
0.016556580669335633,-0.08205688809887267,-0.026567591133588093
0.05889811709821295,0.037719079145474524,0.0061261189058591506
0.03775362298647604,0.03825388579094691,0.01893929363913771
0.0074593615852199925,0.09429495882444079,-0.041881706384390295
0.01081425689790497,0.009307145845315485,-0.05608554363646627
-0.09140107513866602,0.034333005546170796,-0.01608101374366184
-0.07617332810398578,-0.007595282859129179,0.02782816931396936
0.00109887198027399,0.07397136713414092,-0.09865701152805818
0.025664074663618277,-0.029878706394484738,-0.01567043962607292
